PUBLICATION_ID|YEAR|PUBLICATION_NUMBER|TITLE_FRENCH|TITLE_ENGLISH|URL_FRENCH|URL_ENGLISH|DATE_PUBLISHED|PDF|TAXONOMY|SERIES|DESCRIPTION_E|DESCRIPTION_F|URL_INUKTITUT
7241|1994|1994/087||Georges Bank (5Z) herring 1994 update|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_087-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_087-eng.html||0||4|herring|hareng|
7242|1994|1994/088||Evaluation of the 1993 4WX herring fishery|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_088-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_088-eng.html||0||4|herring|hareng|
7243|1994|1994/089||Status of Atlantic salmon (Salmo salar L.) in the Highlands River, St. George's Bay (SFA 13), Newfoundland, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_089-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_089-eng.html||0||4|salmon|saumon|
7244|1994|1994/090||Distribution of witch flounder (Glyptocephalus cynoglossus L.) and white hake (Urophycis tenuis M.) in the Gulf of St. Lawrence in relation to management units|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_090-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_090-eng.html||0||4|flounder|plie|
7246|1994|1994/092|Cartographie et estimation géostatistiques de la biomasse de crevette nordique (Pandalus borealis) du golfe du Saint-Laurent de 1990 à 1993, par classe de taille et par zone de pêche et relation avec la temperature démersale||http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_092-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_092-eng.html||0||4|shrimp|crevette|
7247|1994|1994/093|L'hydroclimat démersal dans le réseau de chenaux du golfe du Saint-Laurent au cours des missions automnales de 1990 à 1993||http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_093-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_093-eng.html||0||4|environment|environnement|
7249|1994|1994/095||1994 consultations on research programs and priorities of Scotia-Fundy Science Groundfish Program|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_095-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_095-eng.html||0||4|groundfish|poisson de fond|
7250|1994|1994/096||Catch-at-age and weight-at-age of Atlantic herring catches in NAFO divisions 4T and 4Vn, 1978-1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_096-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_096-eng.html||0||4|herring|hareng|
7252|1995|1995/001||Assessment of the 1994 snow crab fishery off eastern Cape Breton (Areas 20-24) (29 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_001-fra.html |http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_001-eng.html ||0||4|crab|crabe|
7255|1995|1995/004||Angling catch and effort for Atlantic salmon in the Miramichi River and southeastern New Brunswick (SFA 16) from 1969 to 1994 (55 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_004-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_004-eng.html||0||4|salmon|saumon|
7257|1995|1995/006||Assessment of haddock on eastern Georges Bank (36 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_006-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_006-eng.html||0||4|haddock|aiglefin|
7258|1995|1995/007||Regional, interim review of the status of northern shrimp (Pandalus borealis) resources in areas off Newfoundland and Labrador (Divisions 0B to 3K) (26 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_007-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_007-eng.html||0||4|shrimp|crevette|
7235|1994|1994/081||Haddock in divisions 4TVW in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_081-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_081-eng.html||0||4|haddock|aiglefin|
7261|1995|1995/010||Bay of Fundy scallop analytical stock assessment and data review 1981-1994; Digby Grounds (70 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_010-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_010-eng.html||0||4|scallop|pétoncle|
7262|1995|1995/011||Fish condition: what should we measure in cod (Gadus morhua)? (26 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_011-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_011-eng.html||0||4|cod|morue|
7264|1995|1995/013||Status of Atlantic salmon in the Richibucto River in 1994 (24 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_013-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_013-eng.html||0||4|salmon|saumon|
7265|1995|1995/014||Status of Atlantic salmon in the Boutouche River in 1994 (35 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_014-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_014-eng.html||0||4|salmon|saumon|
7268|1995|1995/017||Newfoundland east and southeast coast herring - An assessment of stocks to the spring of 1994 (60 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_017-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_017-eng.html||0||4|herring|hareng|
7270|1995|1995/019||Overview of physical oceanographic conditions in the Scotia-Fundy Region in 1994 (25 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_019-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_019-eng.html||0||4|environment|environnement|
7271|1995|1995/020||Pup production of harp seals, (Phoca groenlandica) in the northwest Atlantic during 1994 (32 p.)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_020-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1995/1995_020-eng.html||0||4|seals|phoques|
7199|1994|1994/045||Preliminary estimates of biomass of commercially important species eaten by Atlantic cod (Gadus morhua) in the southern Gulf of St. Lawrence, 1992 and 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_045-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_045-eng.html||0||4|cod|morue|
7200|1994|1994/046||Update on the status of 4Vn cod: 1992-1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_046-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_046-eng.html||0||4|cod|morue|
7201|1994|1994/047||Timing of cod migrations into and out of the Gulf of St. Lawrence based on commercial fisheries, 1986-93|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_047-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_047-eng.html||0||4|cod|morue|
7203|1994|1994/049||Status of Atlantic salmon (Salmo salar L.) stocks of SFAs 1-11, Newfoundland Region, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_049-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_049-eng.html||0||4|salmon|saumon|
7204|1994|1994/050||Status of Atlantic salmon (Salmo salar L.) in Gander River, Notre Dame Bay (SFA 4), Newfoundland, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_050-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_050-eng.html||0||4|salmon|saumon|
7205|1994|1994/051||Status of Atlantic salmon (Salmo salar L.) in Middle Brook and Terra Nova River (SFA 5), Biscay Bay River (SFA 9), and Northeast River, Placentia (SFA 10) in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_051-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_051-eng.html||0||4|salmon|saumon|
7207|1994|1994/053||Newfoundland east and southeast coast herring - An assessment of stocks in 1992 and 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_053-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_053-eng.html||0||4|herring|hareng|
7208|1994|1994/054||Report on the working group on oceanographic effects on stock migration and mixing - reviewed by the Fisheries Oceanography Committee (FOC)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_054-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_054-eng.html||0||4|oceanography|océanographie|
7210|1994|1994/056||Status of American plaice in NAFO Division 4T|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_056-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_056-eng.html||0||4|plaice|plie|
7211|1994|1994/057||Status report for northern Labrador Arctic charr stock in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_057-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_057-eng.html||0||4|arctic charr|omble chevalier|
7214|1994|1994/060||The 1993 4T herring gillnet questionnaire|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_060-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_060-eng.html||0||4|herring|hareng|
7215|1994|1994/061|Estimation du stock reproducteur de maquereau (Scomber scombrus L.) du golfe du Saint-Laurent par la production totale d’oeufs et la fécondité en lots en 1993|Estimate of Gulf of St. Lawrence spawning stock of mackerel (Scomber scombrus L.) by total egg production and batch fecundity in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_061-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_061-eng.html||0||4|mackerel|maquereau|
7216|1994|1994/062|Situation de la pêche au maquereau (Scomber scombrus L.) dans les sous-régions 2-6 de l'OPANO en 1993|Mackerel (Scomber scombrus L.) fishery situation in NAFO subareas 2-6 in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_062-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_062-eng.html||0||4|mackerel|maquereau|
7217|1994|1994/063||Environment-4VsW cod recruitment relationships|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_063-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_063-eng.html||0||4|cod, environment|morue, environnement|
7220|1994|1994/066||Failure of the Div. 2J3KL cod recruitment prediction using salinity|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_066-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_066-eng.html||0||4|cod|morue|
7222|1994|1994/068||Distribution of groundfish and herring during the 1994 Cabot Strait survey|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_068-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_068-eng.html||0||4|groundfish, herring|poisson de fond, hareng|
7223|1994|1994/069||Environmental overview for the southern Gulf of St. Lawrence in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_069-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_069-eng.html||0||4|environment|environnement|
7225|1994|1994/071||Management measures for 1993 and early 1994 (Scotia-Fundy)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_071-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_071-eng.html||0||4|management|gestion|
7228|1994|1994/074||Status of the Rocky River stock of Atlantic salmon (Salmo salar L.) in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_074-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_074-eng.html||0||4|salmon|saumon|
7229|1994|1994/075||A model of grey seal predation on Atlantic cod on the Scotian Shelf and Gulf of St. Lawrence|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_075-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_075-eng.html||0||4|seals|phoques|
7230|1994|1994/076||Survey update for selected Scotia-Fundy groundfish stocks 12 September 1994|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_076-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_076-eng.html||0||4|groundfish|poisson de fond|
7233|1994|1994/079|Évaluation du stock de hareng du sud du golfe du Saint-Laurent dans la division 4T de l'OPANO, 1993|Assessment of the NAFO Division 4T southern Gulf of St. Lawrence herring stock, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_079-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_079-eng.html||0||4|herring|hareng|
7158|1994|1994/004||An update on the status of salmonid resources in the Morell, Valleyfield, Dunk, West, and Mills rivers -Prince Edward Island|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_004-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_004-eng.html||0||4|salmon|saumon|
7160|1994|1994/006||Assessment of the Atlantic salmon (Salmo salar) stock of the Margaree River, Nova Scotia, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_006-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_006-eng.html||0||4|salmon|saumon|
7161|1994|1994/007||État des stocks de homard des côtes du Québec et analyse des problématiques régionales|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_007-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_007-eng.html||0||4|lobster|homard|
7163|1994|1994/009||On the interannual variability of ice conditions in the vicinity of Cabot Strait|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_009-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_009-eng.html||0||4|environment|environnement|
7164|1994|1994/010||Variability in the position of the Shelf/Slope front near the mouth of the Laurentian Channel|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_010-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_010-eng.html||0||4|oceanography|océanographie|
7165|1994|1994/011||Overview of environmental conditions in the northwest Atlantic in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_011-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_011-eng.html||0||4|environment|environnement|
7167|1994|1994/013||Population sizes of juvenile Atlantic salmon (Salmo salar L.) in lakes of the experimental ponds areas as a measure of stock recovery in the Gander River, Newfoundland|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_013-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_013-eng.html||0||4|salmon|saumon|
7168|1994|1994/014||Analysis of Atlantic salmon (Salmo salar) smolt condition and marine survival; information from two south coast Newfoundland rivers|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_014-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_014-eng.html||0||4|salmon|saumon|
7170|1994|1994/016||Status of Atlantic salmon in the Restigouche River in 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_016-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_016-eng.html||0||4|salmon|saumon|
7171|1994|1994/017||Ocean climate variations for the Canadian east coast: A simple model with an update for 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_017-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_017-eng.html||0||4|oceanography|océanographie|
7172|1994|1994/018||Capelin in SA2 + Division 3KL|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_018-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_018-eng.html||0||4|capelin|capelan|
7174|1994|1994/020||Stock status of Atlantic salmon (Salmo salar) in the Miramichi River, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_020-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_020-eng.html||0||4|salmon|saumon|
7176|1994|1994/022||Status of Atlantic salmon stocks of Scotia-Fundy Region, 1993|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_022-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_022-eng.html||0||4|salmon|saumon|
7177|1994|1994/023||The status of redfish in Unit 2 (Laurentian Channel Management Unit)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_023-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1994/1994_023-eng.html||0||4|redfish|sébaste|
7599|1997|1997/066||Distributions of Atlantic cod and American plaice during the September 1996 survey of the southern Gulf of St. Lawrence and their relation to historical patterns.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_066-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_066-eng.htm|20-JUL-00|0||4|cod|morue|
7600|1997|1997/067||Update of the status of 4Vn cod: 1996.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_067-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_067-eng.htm|20-JUL-00|0||4|cod|morue|
7601|1997|1997/068||The status of white hake (Urophycis tenuis Mitchell) in the southern Gulf of St. Lawrence (NAFO Division 4T) in 1996.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_068-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_068-eng.htm|20-JUL-00|0||4|hake (white)|merlu/merluche (blanche)|
7602|1997|1997/069||Assessment of NAFO Division 4T winter flounder in 1996.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_069-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_069-eng.htm|20-JUL-00|0||4|winter flounder|plie rouge|
7603|1997|1997/070||The status of yellowtail flounder in NAFO Division 4T in 1996.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_070-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_070-eng.htm|20-JUL-00|0||4|Yellowtail flounder, limande a queue jaune|limande à queue jaune|
7604|1997|1997/071||Evaluation de la biomasse du maquereau bleu (Scomber scrombrus L.) pour 1996 par la methode de la production totale d'oeufs.|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_071-fra.htm|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/1997/1997_071-eng.htm|20-JUL-00|0||4|mackerel, egg|maquereau, oeufs|
